id,title,url,published_date,updated_date,content,author
18438117283364664166,"Race + <b>Data Science</b>: Jasmine McNealy, University of Florida",https://www.google.com/url?rct=j&sa=t&url=https://datascience.columbia.edu/event/race-data-science-jasmine-mcnealy-university-of-florida/&ct=ga&cd=CAIyGjU0ZTFhNmJhZmJlZjk4NTU6Y29tOmVuOlVT&usg=AFQjCNFZM606-ShPxsRsiePjP7EjVrllDw,2021-09-12 08:02:17+00:00,2021-09-12 08:02:17+00:00,Abstract &amp; Biography. Coming Soon. The Race + <b>Data Science</b> Lecture Series is supported by funding from the MacArthur Foundation and New America.,
2067305417285265579,<b>Artificial Intelligence</b> (AI) in Cybersecurity 2021 | Datamation,https://www.google.com/url?rct=j&sa=t&url=https://www.datamation.com/security/artificial-intelligence-ai-in-cybersecurity-2021/&ct=ga&cd=CAIyGmEzNzYzZjBiNGFhYjU5N2U6Y29tOmVuOlVT&usg=AFQjCNEd-fyrvT5HoZFulkmkcAc_hgvGNQ,2021-09-13 00:56:15+00:00,2021-09-13 00:56:15+00:00,Organizations across industries are turning to <b>artificial intelligence</b> (AI) in cybersecurity to protect their networks and relieve often&nbsp;...,
214451497456184482,Marketing Manager - AI Technology | eFinancialCareers,https://www.google.com/url?rct=j&sa=t&url=https://www.efinancialcareers.com/jobs-USA-NY-New_York-Marketing_Manager_-_AI_Technology.id12069533&ct=ga&cd=CAIyGjAyMzRlYWNiZGI4ZTE1NmI6Y29tOmVuOlVT&usg=AFQjCNHeSg08Xh7VoYOvovMVWeKFmxZBbQ,2021-09-12 19:49:09+00:00,2021-09-12 19:49:09+00:00,... of next generation process automation solutions for banks through the use of artificial intelligence / <b>machine learning</b> technologies.,
2346801807311996214,Artificial Intelligence (AI) in Cybersecurity 2021 | Datamation,https://www.google.com/url?rct=j&sa=t&url=https://www.datamation.com/security/artificial-intelligence-ai-in-cybersecurity-2021/&ct=ga&cd=CAIyGjAyMzRlYWNiZGI4ZTE1NmI6Y29tOmVuOlVT&usg=AFQjCNEd-fyrvT5HoZFulkmkcAc_hgvGNQ,2021-09-13 00:56:15+00:00,2021-09-13 00:56:15+00:00,Platforms enhanced by <b>machine learning</b> and deep learning can adapt to the networks where they “live” by recognizing patterns.,
2785093092298012464,ECHO Stock: Why It Significantly Increased - Pulse 2.0,https://www.google.com/url?rct=j&sa=t&url=https://pulse2.com/echo-global-logistics-nasdaq-echo-stock-why-it-significantly-increased/&ct=ga&cd=CAIyGjU0ZTFhNmJhZmJlZjk4NTU6Y29tOmVuOlVT&usg=AFQjCNG_kx7X3vg80Od59FqERmFiUZCiUg,2021-09-12 16:50:34+00:00,2021-09-12 16:50:34+00:00,... and flexibility to continue to build its technology and <b>data science</b> platform and enhance its value proposition to shippers and carriers.,
2817446043385123314,"Who&#39;s hiring in Pittsburgh? Aurora, Carlow University, Dollar Bank and more — 9/13/21",https://www.google.com/url?rct=j&sa=t&url=https://nextpittsburgh.com/jobs/whos-hiring-in-pittsburgh-aurora-carlow-university-dollar-bank-and-more-9-13-21/&ct=ga&cd=CAIyGjAyMzRlYWNiZGI4ZTE1NmI6Y29tOmVuOlVT&usg=AFQjCNGopNaEhAiia9mP8YsMe1p1nxX2gw,2021-09-13 00:00:00+00:00,2021-09-13 00:00:00+00:00,Peptilogics seeks a <b>Machine Learning</b> Scientist to contribute to research and development that advances peptide therapeutics and work in&nbsp;...,
314183609138778779,What went wrong with Big Tech | Business Standard News,https://www.google.com/url?rct=j&sa=t&url=https://www.business-standard.com/article/beyond-business/what-went-wrong-with-big-tech-121091200923_1.html&ct=ga&cd=CAIyGmEzNzYzZjBiNGFhYjU5N2U6Y29tOmVuOlVT&usg=AFQjCNFgRGc1BuBDj_BCeK7O6G9TW9BJTw,2021-09-12 17:03:45+00:00,2021-09-12 17:03:45+00:00,"These include, among other things: <b>artificial intelligence</b>, algorithms, facial recognition, self-driving cars, privacy, hate speech and the&nbsp;...",
3861858462260156237,Cordel &amp; D/Gauge partnership delivers breakthrough automated intelligent gauging to UK railways,https://www.google.com/url?rct=j&sa=t&url=https://premierconstructionnews.com/2021/09/12/cordel-d-gauge-partnership-delivers-breakthrough-automated-intelligent-gauging-to-uk-railways/&ct=ga&cd=CAIyGjU0ZTFhNmJhZmJlZjk4NTU6Y29tOmVuOlVT&usg=AFQjCNE8MqXbr7HLDtpFjT4oH_ywkkJ4rg,2021-09-12 12:22:30+00:00,2021-09-12 12:22:30+00:00,"... powerful, and accurate gauging algorithms, applicable to any gauging challenge, created from decades of research and <b>data science</b>.",
3953217124989060392,Qandle: Smart HR for the modern workplace - The Financial Express,https://www.google.com/url?rct=j&sa=t&url=https://www.financialexpress.com/industry/sme/qandle-smart-hr-for-the-modern-workplace/2327943/&ct=ga&cd=CAIyGjAyMzRlYWNiZGI4ZTE1NmI6Y29tOmVuOlVT&usg=AFQjCNH8SE7VL9zgTE4wyJ5e8XwcFjeS3Q,2021-09-12 20:26:15+00:00,2021-09-12 20:26:15+00:00,"... of modules supporting day-to-day HRMS functioning with refined execution on the backbone of AI, <b>machine learning</b> and predictive analytics.",
4032293856824595943,2021 IASC-LARS Webinars on Computational Statistics and Data Science: <b>Machine</b> ...,https://www.google.com/url?rct=j&sa=t&url=https://iasc-isi.org/events/2021-iasc-lars-webinars-on-computational-statistics-and-data-science-machine-learning-for-data-science/&ct=ga&cd=CAIyGjAyMzRlYWNiZGI4ZTE1NmI6Y29tOmVuOlVT&usg=AFQjCNGmdzW1ClU-zYXenBQ69ouQYRQERw,2021-09-12 14:04:21+00:00,2021-09-12 14:04:21+00:00,“<b>Machine Learning</b> for Data Science”. The course will be taught by Professor Rodrigo Salas and Collaborators Marvin Querales and Ayleen Bertini from&nbsp;...,
4082653895981452595,"Engg. fee in varsity colleges doubled to ₹ 35,000 - The Hindu",https://www.google.com/url?rct=j&sa=t&url=https://www.thehindu.com/news/cities/Hyderabad/engg-fee-in-varsity-colleges-doubled-to-35000/article36418050.ece&ct=ga&cd=CAIyGjAyMzRlYWNiZGI4ZTE1NmI6Y29tOmVuOlVT&usg=AFQjCNFiLa9YjXZzFb_Lyi-pd4hyC3Vl_A,2021-09-12 15:11:15+00:00,2021-09-12 15:11:15+00:00,... introduced course Computer Science Engineering (Artificial Intelligence and <b>Machine Learning</b>) in OUCE will have to pay ₹ 1.20 lakh per annum.,
4129253413715874998,CoffeeMug: AI-powered networking platform helping professionals meet the ones that matter ...,https://www.google.com/url?rct=j&sa=t&url=https://www.financialexpress.com/industry/coffeemug-ai-powered-networking-platform-helping-professionals-meet-the-ones-that-matter/2327953/&ct=ga&cd=CAIyGmEzNzYzZjBiNGFhYjU5N2U6Y29tOmVuOlVT&usg=AFQjCNE6-f3tHrae92ICadPsude_bMWaGA,2021-09-12 19:52:30+00:00,2021-09-12 19:52:30+00:00,"A lot can happen over a cup of coffee. Take for instance, CoffeeMug, an <b>Artificial Intelligence</b> (AI)-powered 1:1 professional networking platform&nbsp;...",
5191346117249493359,View: It&#39;s the spacetime to quantum for the search of fundamental particles - The Economic Times,https://www.google.com/url?rct=j&sa=t&url=https://economictimes.indiatimes.com/opinion/et-commentary/its-the-spacetime-to-quantum/articleshow/86147307.cms&ct=ga&cd=CAIyGjAyMzRlYWNiZGI4ZTE1NmI6Y29tOmVuOlVT&usg=AFQjCNEZzClIhSNvMNeixWUJ2xvAKJHyAg,2021-09-12 18:44:31+00:00,2021-09-12 18:44:31+00:00,"These applications could be in drug discovery, logistics and optimisation, new materials, fintech, <b>machine learning</b> and defence.",
5839926196067869858,"Nokia C20 Plus: Big screen, fast processor, capable camera — this phone has a lot going for ...",https://www.google.com/url?rct=j&sa=t&url=https://www.financialexpress.com/industry/technology/nokia-c20-plus-big-screen-fast-processor-capable-camera-this-phone-has-a-lot-going-for-it/2327962/&ct=ga&cd=CAIyGjAyMzRlYWNiZGI4ZTE1NmI6Y29tOmVuOlVT&usg=AFQjCNFP-DYKjwN2GIJNPBpgUCx4yNamLg,2021-09-12 21:31:49+00:00,2021-09-12 21:31:49+00:00,"You can use Gallery Go and the on-device <b>machine learning</b> to store photos and videos, and find them in a snap with the automatic organisation.",
611549942087798711,Cell Feng Shui: Unity of Physical and Biochemical Cues Creates Healthy Organisms - SciTechDaily,https://www.google.com/url?rct=j&sa=t&url=https://scitechdaily.com/cell-feng-shui-unity-of-physical-and-biochemical-cues-creates-healthy-organisms/&ct=ga&cd=CAIyGjU0ZTFhNmJhZmJlZjk4NTU6Y29tOmVuOlVT&usg=AFQjCNGGe4wCFTXFL-OZM5qfuX4QlO5jhg,2021-09-12 10:52:30+00:00,2021-09-12 10:52:30+00:00,"... and use <b>data science</b> and computation to integrate and gain insight from a wide range of experimental data sets,” Dr. Doyle adds.",
6357025403358493258,Patrol cams adding more security to local parking lots - KGUN 9,https://www.google.com/url?rct=j&sa=t&url=https://www.kgun9.com/news/local-news/patrol-cams-adding-more-security-to-local-parking-lots&ct=ga&cd=CAIyGmEzNzYzZjBiNGFhYjU5N2U6Y29tOmVuOlVT&usg=AFQjCNHiK6z5C4PHJvHM13f-VoVSEgVY-A,2021-09-12 22:18:03+00:00,2021-09-12 22:18:03+00:00,Lindsey also says the cameras use <b>artificial intelligence</b> technology to determine if there&#39;s a threat in the area.,
702933734526061989,"Wildfire Smoke Is Killing More Than 33,000 People Every Year - Truthout",https://www.google.com/url?rct=j&sa=t&url=https://truthout.org/articles/wildfire-smoke-is-killing-more-than-33000-people-every-year/&ct=ga&cd=CAIyGjAyMzRlYWNiZGI4ZTE1NmI6Y29tOmVuOlVT&usg=AFQjCNGM8a3Xr1op2hIcdzj13oREz2oZqg,2021-09-12 19:07:30+00:00,2021-09-12 19:07:30+00:00,"The study authors first estimated daily fine particulate matter (PM 2.5) concentration using a combination of <b>machine learning</b>,&nbsp;...",
7108261977595749776,The explosive rise of Confluent and Databricks proves that open source is a strong enough ...,https://www.google.com/url?rct=j&sa=t&url=https://markets.businessinsider.com/news/stocks/confluent-databricks-mongodb-success-open-source-strategy-amazon-cloud-2021-9&ct=ga&cd=CAIyGjU0ZTFhNmJhZmJlZjk4NTU6Y29tOmVuOlVT&usg=AFQjCNEil1jsyhoyNyhB2BinndOi7GD7-g,2021-09-12 12:45:00+00:00,2021-09-12 12:45:00+00:00,"Hugely valuable companies are being born from open source. Databricks&#39; business is based on the fast-growing Apache Spark <b>data science</b> project, which&nbsp;...",
7223336480843405942,Warangal: Workshop held for EEE students at KITSW - Telangana Today,https://www.google.com/url?rct=j&sa=t&url=https://telanganatoday.com/warangal-workshop-held-for-eee-students-at-kitsw&ct=ga&cd=CAIyGjU0ZTFhNmJhZmJlZjk4NTU6Y29tOmVuOlVT&usg=AFQjCNEjhxtTtyTA-nBaaYOTu-dPsFZ_sg,2021-09-12 14:03:45+00:00,2021-09-12 14:03:45+00:00,"... <b>Data Science</b> and Blockchain technology, urged the students to master these areas through project work for the needs of the common man.",
7351932573782744942,Understanding the Importance of Data Cleaning and Normalization - Analytics India Magazine,https://www.google.com/url?rct=j&sa=t&url=https://analyticsindiamag.com/understanding-the-importance-of-data-cleaning-and-normalization/&ct=ga&cd=CAIyGjU0ZTFhNmJhZmJlZjk4NTU6Y29tOmVuOlVT&usg=AFQjCNHDe5Y8XjrxXbi9MwCKT29Pm6o8Kg,2021-09-12 07:30:00+00:00,2021-09-12 07:30:00+00:00,"Data cleaning is considered a foundational step for <b>data science</b> basics, as it plays an important role in an analytical process that helps uncover&nbsp;...",
7397605872053070764,BioXcel Therapeutics to Present Updates from Ongoing Trial of BXCL701 in Aggressive ...,https://www.google.com/url?rct=j&sa=t&url=https://finance.yahoo.com/news/bioxcel-therapeutics-present-updates-ongoing-220500832.html&ct=ga&cd=CAIyGmEzNzYzZjBiNGFhYjU5N2U6Y29tOmVuOlVT&usg=AFQjCNEg52PjIij2FxOmDIdLcUdOSYYmMg,2021-09-12 21:56:15+00:00,2021-09-12 21:56:15+00:00,... a clinical-stage biopharmaceutical company utilizing <b>artificial intelligence</b> approaches to develop transformative medicines in neuroscience&nbsp;...,
8078343536160107405,U.S. Army Abrams Tank and New Robot Tank May Fight Together - KAKE,https://www.google.com/url?rct=j&sa=t&url=https://www.kake.com/story/44714193/us-army-abrams-tank-and-new-robot-tank-may-fight-together&ct=ga&cd=CAIyGmEzNzYzZjBiNGFhYjU5N2U6Y29tOmVuOlVT&usg=AFQjCNFEUWIJfbTJlwApcvX86qS0dIrfJg,2021-09-12 18:56:15+00:00,2021-09-12 18:56:15+00:00,<b>Artificial Intelligence</b>“We use <b>artificial intelligence</b> to reduce the cognitive burden on the human to allow the machine to do what it does best&nbsp;...,
8392521279747267580,Why the Gaming Industry Needs Continuous Intelligence - RTInsights,https://www.google.com/url?rct=j&sa=t&url=https://www.rtinsights.com/why-the-gaming-industry-needs-continuous-intelligence/&ct=ga&cd=CAIyGjAyMzRlYWNiZGI4ZTE1NmI6Y29tOmVuOlVT&usg=AFQjCNEvE7PyTDyNGBvks0NpizEYQYVAew,2021-09-12 14:48:45+00:00,2021-09-12 14:48:45+00:00,"Algorithms for advanced analytics, i.e., <b>machine learning</b> models. Out of the box integrations for fast implementation; Security first integrations for&nbsp;...",
8488337092232619213,Postdoctoral Researcher - Department of Statistics and <b>Data Science</b>,https://www.google.com/url?rct=j&sa=t&url=https://statistics.wharton.upenn.edu/recruiting/postdoctoral-researcher/&ct=ga&cd=CAIyGjU0ZTFhNmJhZmJlZjk4NTU6Y29tOmVuOlVT&usg=AFQjCNEXRVthPrVHOZCgSekabCaXgIENRg,2021-09-12 15:25:42+00:00,2021-09-12 15:25:42+00:00,"Successful candidates will have opportunities to submit papers to top statistics, <b>data science</b>, numerical analysis, optimization, and machine learning&nbsp;...",
9532214474183651789,Clinical <b>Data Science</b> Institute | Harvard Medical School Department of Ophthalmology,https://www.google.com/url?rct=j&sa=t&url=https://eye.hms.harvard.edu/clinical-data-science-institute&ct=ga&cd=CAIyGjU0ZTFhNmJhZmJlZjk4NTU6Y29tOmVuOlVT&usg=AFQjCNEaFh4-KCKxjszuMQvAAJwHdOywVw,2021-09-12 11:58:44+00:00,2021-09-12 11:58:44+00:00,Clinical <b>Data Science</b> Institute. Leveraging Big Data to Improve Patient Care. Exciting advances in artificial intelligence and big&nbsp;...,
9616654661194580032,Holz Clause: UMN Crookston sees initial enrollment decrease,https://www.google.com/url?rct=j&sa=t&url=https://www.crookstontimes.com/story/news/education/campus/2021/09/12/holz-clause-umn-crookston-sees-initial-enrollment-decrease/8275047002/&ct=ga&cd=CAIyGjU0ZTFhNmJhZmJlZjk4NTU6Y29tOmVuOlVT&usg=AFQjCNHFOPRIiJhxzwBgvop7v7hZBNfc9Q,2021-09-12 12:45:00+00:00,2021-09-12 12:45:00+00:00,University of Minnesota Crookston Chancellor Mary Holz-Clause announced there was a decrease in enrollment on the university&#39;s first day of the&nbsp;...,
9727360739504798718,"Who&#39;s hiring in Pittsburgh? Aurora, Carlow University, Dollar Bank and more — 9/13/21",https://www.google.com/url?rct=j&sa=t&url=https://nextpittsburgh.com/jobs/whos-hiring-in-pittsburgh-aurora-carlow-university-dollar-bank-and-more-9-13-21/&ct=ga&cd=CAIyGjU0ZTFhNmJhZmJlZjk4NTU6Y29tOmVuOlVT&usg=AFQjCNGopNaEhAiia9mP8YsMe1p1nxX2gw,2021-09-13 00:00:00+00:00,2021-09-13 00:00:00+00:00,"Aurora has an opening for an Autonomy Safety <b>Data Science</b> Architect to drive mission-critical decisions within the company&#39;s product,&nbsp;...",
